provenance,postcode,price,street_name,bedroom_number,crimerank
rightmove_49,M2 4WU,nan,Wallwork Street,nan,9783
rightmove_112,M2 2JG,nan,Bill Williams Close,nan,9783
rightmove_50,M40 8BG,575,Silverlace Avenue,3,882
rightmove_51,M24 6DD,nan,Ashton Old Road,nan,
rightmove_52,M2 4LQ,nan,Ashton Old Road,nan,9783
rightmove_54,M1 1EA,nan,Albany Avenue,nan,708
rightmove_55,M25 3HH,575,Manshaw Road,2,
zoopla_5,M4 4BC,170000,Ashton Old Road,1,
rightmove_56,M15 6AP,775,Hobson Street,2,8522
rightmove_58,M5 3EQ,nan,Rosina Street,nan,
rightmove_59,M20 6FJ,595,Oxton Street,1,7628
rightmove_6,M43 7WH,1500,Samuel Ogden Street,8,
rightmove_60,M3 7NE,1150,Neston Street,3,
rightmove_61,M5 3FP,625,Silverlace Avenue,1,
rightmove_64,M4 4BW,900,Aldermoor Close,2,12320
rightmove_69,M19 3DQ,550,Delamere Street,2,7936
oxlets_13,OX28 1EH,840,Lavender View,2,31737
rightmove_70,M13 0BB,1000,Stanley Street,3,3973
rightmove_71,M14 6DD,1700,Vine Street,4,3752
rightmove_72,M25 9WS,450,Ketton Close,2,
rightmove_73,M21 0AT,410,Beeth Street,1,10595
rightmove_74,M14 5LY,825,Ackroyd Street,2,908
rightmove_75,M1 2HG,1200,Lees Street,2,2892
rightmove_76,M13 9ER,1500,Reading Close,4,12632
rightmove_77,M1 3NF,1650,Lees Street,1,708
agent_9,M50 1AZ,695,Princess Street,2,
rightmove_78,M3 5JZ,800,Varna Street,2,
rightmove_79,M5 3FN,595,Evenley Close,1,
rightmove_80,M14 5AP,1400,Mill Street,4,1455
rightmove_81,M30 7NA,350,Mill Street,1,
belvoir_143,M40 3AN,550,"Colclough Close,						Newton Heath,",3,812
rightmove_82,M16 0BH,550,Clayton Lane,4,11209
rightmove_83,M16 7RQ,575,Herne Street,1,4203
belvoir_44,M1 3PW,1550,"Piccadilly, Dale Street",2,708
rightmove_84,M20 4ZD,450,Goole Street,1,11303
rightmove_85,M16 0BQ,900,Winslow Street,3,11209
rightmove_86,M22 1UG,700,Wilson Street,2,10211
rightmove_87,M14 5QL,440,Pitman Close,nan,5904
rightmove_88,M30 9ES,575,Selby Street,2,
rightmove_89,M16 7QR,795,Gorton Road,3,
rightmove_90,M32 0GB,850,Kelbrook Road,3,
rightmove_94,M14 4HL,780,Kay Street,3,634
rightmove_95,M14 4FZ,780,Whitworth Street,3,5085
rightmove_96,M13 0YG,750,Tuley Street,3,1465
rightmove_97,M20 4ZE,395,Gorton Road,nan,11303
rightmove_98,M16 7RQ,3200,Stainburn Road,nan,4203
rightmove_99,M20 2UD,1250,Mill Street,7,7499
cotswoldlettings_4,OX7 5BL,625,Ashton New Road,1,23731
rightmove_100,M22 4ET,725,Cornwall Street,2,6686
rightmove_101,M45 7XQ,999950,Turing Close,5,
rightmove_102,M25 9PF,900000,Wolverton Street,5,
rightmove_103,M1 7AG,nan,Greenside Street,nan,708
rightmove_104,M25 1ES,695,Compass Street,3,
rightmove_105,M1 4LF,895,Vincent Street,2,708
rightmove_106,M20 6TD,650,South Street,nan,8015
rightmove_107,M20 6RX,900,"Ventnor Road, Didsbury, Manchester, M20 6RX",2,13551
rightmove_108,M1 6NG,995,Jinnah Close,2,209
rightmove_113,M13 0FE,575,Range Street,1,3973
rightmove_114,M13 0HY,575,Meech Street,1,2823
rightmove_115,M1 3LZ,800,Coronation Street,1,708
rightmove_116,M1 3NJ,935,Dunston Street,2,209
rightmove_117,M35 9BS,495,Victoria Street,2,
rightmove_118,M1 3GW,775,Chisholm Street,1,2892
zoopla_0,M4 4BR,229950,Ogden Lane,2,753
zoopla_14,M1 5WW,229950,Whitworth Street East,2,2461
zoopla_1,M60 0AG,200000,Paprika Close,1,753
zoopla_2,M4 5BA,139995,Eccles Close,1,7263
zoopla_3,M4 5BB,149995,Cherry Avenue,1,1245
zoopla_7,M15 4NP,202500,Cornwall Street,2,796
zoopla_8,M15 5JP,125000,Victoria Street,2,3277
zoopla_10,M4 7JA,180000,Kelbrook Road,2,3998
zoopla_12,M1 6DE,230000,"Asia House, Manchester, Greater Manchester M1",2,708
zoopla_13,M15 4TL,190000,Cornwall Street,2,3182
zoopla_15,M15 4HZ,250000,Brade Close,1,1259
zoopla_16,M4 5BC,119995,Rimmer Close,1,
zoopla_17,M4 5BE,150000,Bosworth Street,2,1245
zoopla_18,M4 4BA,240000,Albert Street,2,753
zoopla_19,M4 4BB,169950,Bosworth Street,1,753
cotswoldlettings_0,OX7 4NN,1275,Jubilee Cottages,2,29621
cotswoldlettings_1,OX7 5HB,825,Alfred Terrace,3,24997
cotswoldlettings_2,OX7 6BP,1895,Chassen Close,4,31210
cotswoldlettings_5,OX7 5EE,575,Grey Mare Lane,1,24909
cotswoldlettings_6,OX7 5NT,800,Edwin Road,2,24909
cotswoldlettings_7,OX7 5TN,550,Dunthrop Road,1,23231
cotswoldlettings_8,cotswoldlettings_null_0,750,Philips Park Road,2,
cotswoldlettings_9,OX7 5PR,950,Cambrian Street,3,23231
cotswoldlettings_11,CV36 4DA,750,Telegraph Street,2,
cotswoldlettings_12,cotswoldlettings_null_1,750,Brennock Close,2,
cotswoldlettings_13,GL54 1BP,725,Kylemore Way,2,
cotswoldlettings_14,OX7 5HB,825,Alfred Terrace,3,24997
cotswoldlettings_15,OX7 4NN,1275,Jubilee Cottages,2,29621
cotswoldlettings_16,OX7 4LB,895,Litchfield Close,3,29621
cotswoldlettings_17,OX7 5UW,795,Norton Park,2,24909
cotswoldlettings_18,OX7 5PX,875,Over Norton Park,31,23231
cotswoldlettings_19,GL56 9NB,1295,Beceshore Close,4,
cotswoldlettings_21,OX7 4NN,1275,Jubilee Cottages,2,29621
cotswoldlettings_22,OX7 5PR,1200,Paxton Place,3,23231
cotswoldlettings_23,OX7 5PT,1775,Commonwealth Avenue,4,23231
cotswoldlettings_24,GL56 9NB,1295,Beceshore Close,4,
jpknight_129,RG8 9NB,247950,Streatley Hill House,69,
cotswoldlettings_25,OX7 6BP,1895,Commonwealth Avenue,4,31210
cotswoldlettings_27,OX7 5PX,1995,Over Norton Park,4,23231
jpknight_0,OX10 0LR,650000,Bell Crescent,0,25710
jpknight_20,OX10 0LR,650000,Ashton New Road,10,25710
jpknight_1,OX10 9LB,850000,Stedman Close,17,18506
jpknight_2,OX11 9BG,950000,Bank Street,1934,22228
jpknight_3,OX11 9DD,785000,Stuart Street,0,30917
jpknight_6,RG7 6TE,669950,Wandsworth Avenue,1824,
jpknight_7,RG8 8LX,650000,The Triangle,4,
zoopla_9,M4 4BI,210000,"The Linx, 25 Simpson Street, Manchester M4",2,
jpknight_8,RG8 8LY,975000,Blandys Lane,1,
jpknight_9,RG8 8LY,875000,Blandys Lane,1,
jpknight_10,OX10 6HQ,750000,Sheldon Street,0,32065
jpknight_11,OX10 7EU,699950,Sweetnam Drive,1,28408
jpknight_12,OX11 9BA,775000,Barrington Street,2,30917
jpknight_13,OX11 9BG,899950,Bamford Street,3,22228
jpknight_14,OX11 9DD,785000,Pioneer Street,4,30917
