provenance,postcode,price,street_name,bedroom_number,crimerank
belvoir_199,M13 0RH,550,"Oakhurst Gardens,						Prestwich,",3,1470
belvoir_200,M13 0RH,895,"Ruskin Road,",3,1470
belvoir_201,M13 0RH,725,"Sheepfoot Lane,						Prestwich,",3,1470
belvoir_202,M13 0RH,500,"George Street,						Prestwich,",1,1470
belvoir_203,M13 0RH,13,"Lowther Road,						Prestwich,",1,1470
belvoir_204,M13 0RH,600,"103 Old Market Street,						Blackley,",2,1470
belvoir_205,M13 0RH,675,"Princess Road,						Prestwich,",3,1470
belvoir_206,M13 0RH,860,"Milton Road,						Prestwich,",1,1470
belvoir_207,M13 0RH,1350,"Leftbank,						Spinningfields,",1,1470
belvoir_208,M13 0RH,675,"Beetham Tower,						Deansgate,",3,1470
belvoir_209,M13 0RH,nan,"Ranlesham Street,						Prestwich,",nan,1470
belvoir_9,M21 0AU,385000,"Warwick Road,",3,10595
belvoir_10,M21 8DN,375000,"Chorlton Villas,
						Hardy Lane,",3,4966
belvoir_11,M21 8DN,125000,"Chorlton Villas,
						Hardy Lane,",2,4966
belvoir_12,M22 4JZ,147500,"Pepper Close,
						Sharston,",2,4209
belvoir_13,M15 6AZ,200000,"Linen Quarter,
						Denmark Road,",2,1755
belvoir_96,M15 6AZ,1100,"Linen Quarter,						99 Denmark Road,",2,1755
belvoir_15,M9 7HQ,259995,"Freshfields,
						Spindletree Ave,",2,11291
belvoir_56,M9 7HQ,1300,"Spindletree Avenue,",4,11291
belvoir_17,M9 7JA,110000,"Capricorn Road,
						Blackley,",2,16455
belvoir_18,M21 7WH,169950,"Maitland Avenue,
						Chorlton,",2,5107
belvoir_22,M4 4BJ,48500,"Damaz,
						Sharp Street,",1,753
belvoir_24,M4 4TG,675,"Skyline Chambers,
						Ludgate Hill,",2,12320
rightmove_53,M4 4TG,nan,"Ludgate Hill, Manchester, Greater Manchester, M4",nan,12320
belvoir_25,M16 8HA,115000,"Spring Bridge Road,						Chorlton,",1,14965
belvoir_26,M1 6HR,200000,"Princess Street,",2,708
belvoir_27,M1 5TF,265000,"The Foundry,
						Lower Chatham Street,",2,2461
belvoir_28,M15 4QG,210000,"Castlegate,
						Chester Road,",2,15184
belvoir_34,M14 5BB,110000,"Hope Road,",2,5904
belvoir_60,M14 5BB,750,"Hope Road,",1,5904
belvoir_70,M14 5BB,775,"The Gables,						Hope Road,",2,5904
belvoir_99,M14 5BB,1400,"The Gables,						6 Hope Road,",4,5904
belvoir_113,M14 5BB,675,"The Gables,						Hope Road,",3,5904
belvoir_36,M4 4BZ,160000,"Krupa Building,
						Sharp Street,",2,12320
belvoir_126,M4 4BZ,725,"Sharp Street,",2,12320
belvoir_37,M15 4TD,995,"28 City Road East,",3,12168
belvoir_97,M15 4TD,1100,"The Nile,						City Road East ,",2,12168
belvoir_38,M19 2LZ,695,"Burnside Drive,						Burnage,",1,6941
belvoir_40,M9 8QB,825,"Lakeside Rise,",2,4731
belvoir_135,M9 8QB,585,"103 Old Market Street,						Blackley,",1,4731
belvoir_139,M9 8QB,500,"103 Old Market Street,						Blackley,",2,4731
belvoir_140,M9 8QB,4,"103 Old Market Street,						Blackley,",1,4731
belvoir_148,M9 8QB,850,"103 Old Market Street,						Blackley,",2,4731
belvoir_153,M9 8QB,550,"Lakeside Rise,						Blackley,",3,4731
belvoir_41,M21 9JN,860,"Summerfield Court,						Edge Lane,",2,14724
belvoir_42,M4 1PN,550,"18 Church Street,",4,34
belvoir_44,M1 3PW,550,"Brazil Street,",2,708
belvoir_45,M9 8AS,950,"Hilbury Avenue,",2,2156
belvoir_46,M4 4FQ,650,"Lord Street,",3,17255
belvoir_47,M18 7TP,950,"Hamsterley Avenue,",2,6408
belvoir_48,M4 6AH,395,"35 Radium Street,",1,733
belvoir_49,M9 8DR,975,"Old School Court,						Blackley,",2,3074
belvoir_163,M9 8DR,550,"Old School Court,						2 Old School Drive,",3,3074
belvoir_51,M15 6BN,600,"Cavendish Hall,						Cavendish Street,",2,8522
belvoir_91,M15 6BN,1400,"Cavendish Hall,						Cavendish Street,",2,8522
belvoir_52,M9 8QA,1400,"Bellfield Close,",4,3074
belvoir_53,M21 0RD,500,"Manley Road,						Chorlton,",2,2417
belvoir_54,M8 4NA,775,"212 Middleton Road,",2,176
belvoir_158,M8 4NA,600,"Sourh Lodge,						Crumpsall,",2,176
belvoir_160,M8 4NA,7,"Middleton Court,						Crumpsall,",4,176
belvoir_57,M13 9DP,750,"Lauderdale Crescent,",2,12632
belvoir_58,M4 4BW,895,"Red Building,						Ludgate Hill,",3,12320
belvoir_63,M4 4BW,1150,"6 Ludgate Hill,",4,12320
belvoir_119,M4 4BW,300,"6 Ludgate Hill,						Manchester,",1,12320
belvoir_149,M4 4BW,795,"Red Building,						6 Ludgate Hill,",2,12320
rightmove_64,M4 4BW,695,"5 Ludgate Hill, Manchester",3,12320
belvoir_59,M16 8AU,795,"Railton Avenue,						Whalley Range,",3,4203
belvoir_64,M21 7BD,1200,"Chelsfield Grove,						Chorlton,",2,5044
belvoir_66,M15 6FD,925,"114 Boundry Lane,",3,6906
belvoir_67,M14 5RH,2700,"Upper Park Road,",2,2823
belvoir_71,M15 5AX,1200,"Life Building,						99 Greenheys Lane West,",2,3277
belvoir_73,M1 6BD,1200,"Asia House,						Princess Street,",2,2461
belvoir_74,M1 5QE,950,"The Quadrangle,						Lower Ormond Street,",2,209
belvoir_75,M4 6JW,725,"Radium Street,						Ancoats,",3,733
belvoir_82,M4 6JW,600,"Radium Street,						Ancoats ,",2,733
belvoir_76,M8 4FL,950,"Sinclair Avenue,",2,6320
belvoir_77,M4 4AJ,585,"Masson Place,						1 Hornbeam Way,",1,17255
belvoir_78,M20 4NE,600,"Oak Court (Retirement),						Mauldeth Road,",2,1798
belvoir_79,M8 8YE,0,"Fairy Lane,						Cheetham Hill,",3,3501
belvoir_80,M15 4QU,600,"Hill Quays,						1 Jordan Street,",2,12168
belvoir_165,M15 4QU,500,"Hill Quays,						Jordan Street,",2,12168
belvoir_81,M8 8BT,950,"Waterloo Place,						Waterloo Road,",2,3501
belvoir_83,M8 8BJ,775,"Flat 11, 16 Larch Gardens,						Cheetham Hill,",1,2840
belvoir_84,M15 4LG,675,"Worsley Mill,						10 Blantyre Street,",2,23205
belvoir_85,M13 0NW,1395,"Plymouth Point,						3 Birch Lane, Longsight,",3,957
belvoir_87,M4 7AJ,795,"Albion Mill,						Pollard Street,",2,3998
belvoir_88,M15 6GH,750,"St Philips Court,						Loxford Street, Hulme,",2,6906
belvoir_89,M15 5JP,600,"Life Building,						40 Hulme High Street,",2,3277
belvoir_142,M15 5JP,550,"Life Building,						34 Hulme High Street,",3,3277
belvoir_150,M15 5JP,5,"Hulme High Street,						Hulme,",4,3277
zoopla_8,M15 5JP,210000,"Hulme High Street, Hulme, Manchester M15",2,3277
belvoir_92,M1 5EB,795,"W3 Building,						51 Whitworth Street West,",2,2461
belvoir_93,M15 5JR,850,"Life Building,						13 Hulme High Street, Hulme,",2,3277
belvoir_95,M4 4TJ,850,"Ludgate Hill,",2,12320
belvoir_98,M15 4TA,650,"The Nile,						24 City Road East,",2,12168
belvoir_100,M15 5QH,950,"Bold Street,						Hulme,",1,4022
belvoir_101,M4 4AD,795,"Masson Place,						Hornbean Avenue ,",2,9684
belvoir_125,M4 4AD,775,"Hemisphere,						Every Street,",2,9684
belvoir_102,M15 5JS,725,"Hulme High Street,						Hulme,",3,3277
belvoir_103,M40 9DH,550,"Kenyon Lane,",2,4052
belvoir_105,M15 4QY,1275,"Hill Quays,						8 Commercial Street,",2,796
belvoir_106,M15 4QX,575,"Hill Quays,						Jordan Street,",2,12168
belvoir_109,M15 4QX,795,"Hill Quays,						Jordan Street,",2,12168
belvoir_116,M15 4QX,795,"1 Jordan Street,",1,12168
belvoir_107,M9 7GH,1,"Eastgate,						261 Victoria Avenue East,",3,16455
belvoir_108,M4 5BW,1550,"Old Sedgewick Mill,						2 Cotton Street,",3,7263
belvoir_110,M11 1BE,2,"Old Lane,						Openshaw,",2,3219
belvoir_111,M1 5ED,675,"W3 Building,						Whitworth Street West,",3,2461
belvoir_112,M9 8NT,675,"Oakshaw Close,						Blackley,",2,3074
belvoir_115,M15 4TB,860,"28 City Road East,",2,12168
belvoir_117,M15 4QW,550,"Commercial Street,",3,796
belvoir_118,M18 8GN,775,"Brightman Street,						Gorton,",2,4379
belvoir_122,M8 5DZ,860,"St Marys Hall Road,						Crumpsall,",1,332
belvoir_123,M15 4QH,600,"The Ropeworks,						Little Peter Street,",1,796
belvoir_124,M4 4BG,775,"Strong,						Simpson Street,",2,753
belvoir_128,M4 6BU,550,"Lampwick Lane,",2,3998
belvoir_129,M9 8QE,675,"Lakeside Rise,						Blackley,",3,4731
belvoir_138,M9 8QE,500,"Lakeside Rise,						Blackley,",2,4731
belvoir_151,M9 8QE,550,"Lakeside Rise,						Blackley,",3,4731
belvoir_132,M9 8QD,775,"Lakeside Rise,						Blackley,",2,4731
belvoir_133,M11 3TW,550,"Hartwell Close,						Beswick,",3,1174
belvoir_134,M40 5LH,500,"Alloway Walk,",2,704
belvoir_136,M21 0SF,3,"Egerton Road North,						Chorlton,",2,6927
belvoir_137,M8 5EA,600,"Rectory Road,",2,332
belvoir_141,M8 4JW,795,"Sharnbrook Walk,						Crumpsall,",2,10623
belvoir_143,M40 3AN,675,"Colclough Close,						Newton Heath,",3,812
belvoir_145,M9 8NJ,500,"Slack Road,						Blackley,",2,3074
belvoir_152,M9 6HJ,500,"Sidley Avenue,						Blackley,",2,9643
belvoir_169,M9 6HJ,85000,"Sidley Avenue,						Blackley,",2,9643
belvoir_154,M9 8NW,500,"Maplewood Close,						Blackley,",2,3074
belvoir_155,M9 8NW,550,"Maplewood Close,",3,3074
belvoir_159,M8 0AR,550,"Martingale Court,						Cheetham Hill,",3,7261
belvoir_161,M8 5QE,895,"Saddlecote Close,						Crumpsall,",3,4828
belvoir_166,M8 4HG,nan,"Melton Road,",184,332
belvoir_167,M21 0SD,450," More Landlords Required!!!!,",1,6927
agent_3,M21 8DY,950000,"South Drive, Manchester, M21 8DY",2,4966
rightmove_1,M8 8US,3325,"Holborn Avenue, Manchester",45,1589
rightmove_3,M20 2RQ,1800,"Stenner Brow, Stenner Lane, Didsbury, Manchester, Greater Manchester",5,16648
rightmove_7,M21 7QU,1400,"Haddon Road, Worsley, Manchester, Greater Manchester",6,5107
rightmove_8,M20 6XD,1300,"Elm Road, Didsbury, Manchester",nan,9389
rightmove_14,M22 4FR,nan,"Palatine Road, Didsbury, Manchester, Manchester",nan,6686
rightmove_23,M21 0UH,1000,"1-3, Cavendish Terrace/ Corkland Road/Wilbraham Road, Chorlton, Manchester, M21 0UH",6,6927
rightmove_27,M12 5NL,995000,"Bennett Street, Gorton, Manchester",4,12001
rightmove_28,M20 2GN,995000,"Barlow Moor Road, Didsbury, Manchester",19,9389
rightmove_29,M14 6UD,575,"Clifton Avenue, Fallowfield, Manchester, M14 ",1,1798
rightmove_30,M13 0FN,999000,"Hathersage Road,Rusholme,Manchester,M13",5,3973
rightmove_38,M20 2NU,930000,"Old Lansdowne Road, West Didsbury, Manchester, M20 ",nan,3347
rightmove_39,M21 9JH,950000,"Royal Canal Works, Edge Lane, Manchester",nan,18940
rightmove_40,M13 0YL,900000,"286-288 Dickenson Road, Rusholme, Manchester, M13 0YL",nan,1470
rightmove_41,M21 9JF,925000,"Edge Lane, Manchester, Greater Manchester",17,14724
rightmove_42,M1 6DE,920000,"Princess Street, Barracks House, Hulme M15 4Ha, Manchester",4,708
zoopla_12,M1 6DE,190000,"Asia House, Manchester, Greater Manchester M1",2,708
rightmove_45,M1 5QA,675,"Oxford Road,
Manchester,
M1",3,209
rightmove_46,M18 7LP,700,"Brighton Range, Gorton, Manchester, Greater Manchester",1,2497
rightmove_50,M40 8BG,nan,"Tadcaster Drive, Monsall, Manchester, Greater Manchester",nan,882
rightmove_54,M1 1EA,575,"Lever Street, Manchester, M1",2,708
rightmove_56,M15 6AP,925,"Trinity Court, Higher Cambridge Street, Manchester, M15 6AR",2,8522
rightmove_57,M4 4DS,nan,"Dyche Street, Manchester, Greater Manchester, M4 4BU",nan,12320
rightmove_59,M20 6FJ,1150,"151a Fog Lane, Manchester",3,7628
rightmove_63,M22 8UA,900,"Longhope Road, Manchester, M22",2,4209
rightmove_66,M13 0JR,850,"Hathersage Road,Rusholme,Manchester,M13",2,2823
rightmove_67,M20 4XQ,505,"Henwood Road, Withington, Manchester, M20 ",1,3997
rightmove_68,M14 6WN,550,"   Ladybarn Lane, Fallowfield, Manchester, M14",2,952
rightmove_69,M19 3DQ,1000,"Brook Avenue, Manchester, Greater Manchester, M19",3,7936
rightmove_70,M13 0BB,1700,"Upper West Grove,Manchester,M13",4,3973
rightmove_71,M14 6DD,450,"Mornington Crescent,Fallowfield,Manchester,M14",2,3752
rightmove_73,M21 0AT,825,"Keppel Road, Chorlton-cum-Hardy, Manchester, Greater Manchester, M21",2,10595
rightmove_74,M14 5LY,1200,"Hadfield Close,Rusholme,Manchester,M14",2,908
rightmove_75,M1 2HG,1500,"70 Dale Street,Manchester,M1",4,2892
rightmove_76,M13 9ER,1650,"Aspull Walk,Manchester,M13",1,12632
rightmove_77,M1 3NF,800,"42-44 Sackville Street, Manchester, Manchester",2,708
rightmove_80,M14 5AP,350,"Wilmslow Road,Rusholme,Manchester,M14",1,1455
rightmove_82,M16 0BH,575,"Upper Chorlton Road, Manchester, Chorlton, M16",1,11209
rightmove_83,M16 7RQ,450,"74 Meadow Court Hackness Road,Chorlton Cum Hardy,Manchester,M21 9HH",1,4203
rightmove_98,M16 7RQ,1250,"Jacksons Moss, 149-151 Upper Chorlton Road, Upper Chorlton Road, Manchester",7,4203
rightmove_84,M20 4ZD,900,"Central Road, Withington, Manchester, M20",3,11303
rightmove_85,M16 0BQ,700,"Cromwell Avenue, Whalley Range, Manchester",2,11209
rightmove_86,M22 1UG,440,"Cotefield Road, Wythenshawe, Manchester, Greater Manchester, M22",nan,10211
rightmove_87,M14 5QL,575,"Daisy Bank Road, Victoria Park, Manchester, M14",2,5904
rightmove_91,M14 7JJ,800,"Broadfield Road, Moss Side, Manchester",1,1969
rightmove_92,M1 6LT,995,"Bombay House, Whitworth Street, Manchester, Greater Manchester, M1",2,2461
rightmove_94,M14 4HL,780,"Parkfield Avenue, Manchester",3,634
rightmove_95,M14 4FZ,750,"Parkfield Avenue, Manchester Rusholme",3,5085
rightmove_96,M13 0YG,395,"Greville Street, Manchester, Greater Manchester, M13",nan,1465
rightmove_97,M20 4ZE,3200,"Goulden Road, Didsbury, Manchester, M20 4ZF",nan,11303
rightmove_99,M20 2UD,725,"Palatine Road, Didsbury, Manchester",2,7499
rightmove_100,M22 4ET,999950,"Palatine Road, Manchester, M20",5,6686
rightmove_103,M1 7AG,695,"Princess Street, Central Manchester, Manchester, M1",3,708
rightmove_105,M1 4LF,650,"Tuscany House, 19 Dickinson Street, Manchester",nan,708
rightmove_106,M20 6TD,900,"38 Atwood Road, Didsbury, Manchester, M20 6TD",2,8015
rightmove_107,M20 6RX,995,"Ventnor Road, Didsbury, Manchester, M20 6RX",2,13551
rightmove_108,M1 6NG,895000,"Princess Street, City Centre, Manchester",4,209
rightmove_109,M20 2UA,2200,"Holme Road, Didsbury, Manchester, Greater Manchester",2,7499
rightmove_110,M2 4NH,1200,"8 King Street, Deansgate, Manchester, M2 ",3,9783
rightmove_113,M13 0FE,575,"Hathersage Road,Rusholme,Manchester,M13",1,3973
rightmove_114,M13 0HY,800,"Hathersage Road,Rusholme,Manchester,M13",1,2823
rightmove_115,M1 3LZ,935,"Velvet House, Sackville Street, Manchester, Greater Manchester, M1",2,708
rightmove_116,M1 3NJ,495,"Sackville Place, Bombay Street, Manchester, Greater Manchester, M1",2,209
rightmove_118,M1 3GW,nan,"55/57 Whitworth Street, Manchester, Greater Manchester, M1",nan,2892
zoopla_1,M60 0AG,139995,"Manchester City Centre Apartments, Angel Street, Manchester M4",1,753
zoopla_2,M4 5BA,149995,"Manchester Off Plan Apartments, Redhill Street, Manchester M4",1,7263
zoopla_3,M4 5BB,129995,"Manchester Off Plan Apartments, Redhill Street, Manchester M4",1,1245
zoopla_4,M4 5BF,170000,"Manchester Off Plan Apartments, Redhill Street, Manchester M4",1,1245
zoopla_6,M4 5BS,202500,"Pickford Street, Manchester M4",2,1245
zoopla_7,M15 4NP,125000,"Olympia Trading Estate, Great Jackson Street, Manchester M15",2,796
zoopla_10,M4 7JA,140000,"Ovale, 12 Pollard Street, Manchester M4",1,3998
zoopla_11,M1 3GY,230000,"Stonebridge House, Cobourg Street, Manchester M1",2,2892
zoopla_14,M1 5WW,250000,"Whitworth Street West, Manchester M1",1,2461
zoopla_15,M15 4HZ,119995,"Manchester City Centre Apartments, Angel Street, Manchester M4",1,1259
zoopla_17,M4 5BE,240000,"Manchester Off Plan Apartments, Redhill Street, Manchester M4",2,1245
zoopla_18,M4 4BA,169950,"Manchester City Centre Apartments, Angel Street, Manchester M4",1,753
zoopla_19,M4 4BB,nan,"Manchester City Centre Apartments, Angel Street, Manchester M4",nan,753
cotswoldlettings_1,OX7 5HB,1895,Alfred Terrace,4,24997
cotswoldlettings_14,OX7 5HB,1275,Alfred Terrace,2,24997
cotswoldlettings_2,OX7 6BP,1395,Church Street,5,31210
cotswoldlettings_25,OX7 6BP,1395,Church Street,5,31210
cotswoldlettings_4,OX7 5BL,575,Albion Street,1,23731
cotswoldlettings_5,OX7 5EE,800,Burford Road,2,24909
cotswoldlettings_6,OX7 5NT,550,Church Street,1,24909
cotswoldlettings_7,OX7 5TN,750,Dunthrop Road,2,23231
cotswoldlettings_9,OX7 5PR,600,Main Street,1,23231
cotswoldlettings_22,OX7 5PR,1775,Main Street,4,23231
cotswoldlettings_10,OX7 5NR,750,Over Norton Road,2,24909
cotswoldlettings_15,OX7 4NN,895,Jubilee Cottages,3,29621
cotswoldlettings_21,OX7 4NN,1200,Jubilee Cottages,3,29621
cotswoldlettings_16,OX7 4LB,795,Litchfield Close,2,29621
cotswoldlettings_17,OX7 5UW,875,Norton Park,31,24909
cotswoldlettings_18,OX7 5PX,1295,Over Norton Park,4,23231
cotswoldlettings_27,OX7 5PX,nan,Over Norton Park,nan,23231
cotswoldlettings_20,OX7 5DZ,1275,Burford Road,2,23731
cotswoldlettings_23,OX7 5PT,1295,The Green,4,23231
oxlets_37,OX7 5PT,895.00,The Green,2,23231
jpknight_1,OX10 9LB,950000,Wallingford Road,1934,18506
jpknight_125,OX10 9LB,254950,Wallingford Road,66,18506
jpknight_2,OX11 9BG,785000,Sires Hill,0,22228
jpknight_13,OX11 9BG,785000,Sires Hill,4,22228
jpknight_3,OX11 9DD,1295,Baker Street,1920,30917
jpknight_14,OX11 9DD,680000,Baker Street,5,30917
jpknight_38,OX11 9DD,500000,Baker Street,3,30917
jpknight_47,OX11 9DD,500000,Baker Street,28,30917
jpknight_4,OX11 9EG,680000,Thorpe Street,5,30917
jpknight_5,OX11 9EG,669950,Thorpe Street,1824,30917
jpknight_15,OX11 9EG,1295,Thorpe Street,6,30917
jpknight_16,OX11 9EG,975000,Thorpe Street,7,30917
jpknight_10,OX10 6HQ,699950,The Street,1,32065
jpknight_11,OX10 7EU,775000,Wallingford Road,2,28408
jpknight_12,OX11 9BA,899950,Wallingford Road,3,30917
jpknight_20,OX10 0LR,675000,Wantage Road,11,25710
jpknight_21,OX10 0RL,550000,Monks Mead,12,32319
jpknight_22,OX10 9GH,539950,Hanover Court,13,27599
jpknight_23,OX10 9HF,580000,Caps Lane,14,18506
jpknight_34,OX10 9HF,499950,Caps Lane,15,18506
jpknight_24,OX10 9HR,539950,The Street,15,18506
jpknight_25,OX10 9NR,565000,Pound Lane,16,18506
