provenance,postcode,price,street_name,bedroom_number,crimerank
rightmove_29,M14 6UD,995000,"Clifton Avenue, Fallowfield, Manchester, M14 ",19,1798
rightmove_30,M13 0FN,575,Princess Street,1,3973
rightmove_38,M20 2NU,927000,Princess Street,5,3347
rightmove_39,M21 9JH,930000,Oxford Street,nan,18940
rightmove_40,M13 0YL,950000,Princess Street,nan,1470
rightmove_41,M21 9JF,900000,Whitworth Street,nan,14724
rightmove_42,M1 6DE,925000,Princess Street,17,708
zoopla_12,M1 6DE,230000,"Asia House, Manchester, Greater Manchester M1",2,708
rightmove_45,M1 5QA,nan,Whitworth Street,nan,209
rightmove_46,M18 7LP,675,Whitworth Street,3,2497
rightmove_50,M40 8BG,575,Princess Street,3,882
rightmove_54,M1 1EA,nan,Princess Street,nan,708
rightmove_56,M15 6AP,775,Princess Street,2,8522
rightmove_57,M4 4DS,925,Oxford Street,2,12320
rightmove_59,M20 6FJ,595,Oxford Street,1,7628
rightmove_63,M22 8UA,495,Granby Row,2,4209
rightmove_66,M13 0JR,575,Princess Street,1,2823
rightmove_67,M20 4XQ,850,Princess Street,2,3997
rightmove_68,M14 6WN,505,Granby Row,1,952
rightmove_69,M19 3DQ,550,Granby Row,2,7936
rightmove_70,M13 0BB,1000,Granby Row,3,3973
rightmove_71,M14 6DD,1700,Bombay Street,4,3752
rightmove_73,M21 0AT,410,Samuel Ogden Street,1,10595
rightmove_74,M14 5LY,825,Granby Row,2,908
rightmove_75,M1 2HG,1200,Samuel Ogden Street,2,2892
rightmove_76,M13 9ER,1500,Charles Street,4,12632
rightmove_77,M1 3NF,1650,Charles Street,1,708
rightmove_80,M14 5AP,1400,Charles Street,4,1455
rightmove_82,M16 0BH,550,Oxford Road,4,11209
rightmove_83,M16 7RQ,575,Oxford Road,1,4203
rightmove_98,M16 7RQ,3200,Oxford Road,nan,4203
rightmove_84,M20 4ZD,450,Oxford Road,1,11303
rightmove_85,M16 0BQ,900,Oxford Road,3,11209
rightmove_86,M22 1UG,700,Oxford Road,2,10211
rightmove_87,M14 5QL,440,Princess Street,nan,5904
rightmove_91,M14 7JJ,850,Mancroft Walk,4,1969
rightmove_92,M1 6LT,800,Sidney Street,1,2461
rightmove_94,M14 4HL,780,Grosvenor Street,3,634
rightmove_95,M14 4FZ,780,Grosvenor Street,3,5085
rightmove_96,M13 0YG,750,Downing Street,3,1465
rightmove_97,M20 4ZE,395,Lockton Close,nan,11303
rightmove_99,M20 2UD,1250,Grosvenor Street,7,7499
rightmove_100,M22 4ET,725,Penfield Close,2,6686
rightmove_103,M1 7AG,nan,Litcham Close,nan,708
rightmove_105,M1 4LF,895,Bradford Road,2,708
rightmove_106,M20 6TD,650,Lind Street,nan,8015
rightmove_107,M20 6RX,900,"Ventnor Road, Didsbury, Manchester, M20 6RX",2,13551
rightmove_108,M1 6NG,995,Louisa Street,2,209
rightmove_109,M20 2UA,895000,Louisa Street,4,7499
rightmove_110,M2 4NH,2200,Cheadle Street,2,9783
rightmove_112,M2 2JG,nan,Cheadle Street,nan,9783
rightmove_113,M13 0FE,575,Harley Street,1,3973
rightmove_114,M13 0HY,575,Harley Street,1,2823
rightmove_115,M1 3LZ,800,Sandywell Street,1,708
rightmove_116,M1 3NJ,935,Crabtree Lane,2,209
rightmove_118,M1 3GW,775,Ashton Old Road,1,2892
zoopla_0,M4 4BR,229950,Wayne Street,2,753
zoopla_1,M60 0AG,200000,Old Lane,1,753
zoopla_2,M4 5BA,139995,Edge Lane,1,7263
zoopla_3,M4 5BB,149995,Bransford Road,1,1245
zoopla_4,M4 5BF,129995,Chariot Street,1,1245
zoopla_6,M4 5BS,180000,Salcombe Road,2,1245
zoopla_7,M15 4NP,202500,Wheler Street,2,796
zoopla_10,M4 7JA,180000,Brock Close,2,3998
zoopla_11,M1 3GY,140000,"Stonebridge House, Cobourg Street, Manchester M1",1,2892
zoopla_14,M1 5WW,229950,Wallwork Street,2,2461
zoopla_15,M15 4HZ,250000,Silverlace Avenue,1,1259
zoopla_17,M4 5BE,150000,Ashton Old Road,2,1245
