provenance,postcode,price,street_name,bedroom_number,crimerank
rightmove_33,M28 2RX,"£960,000 ","Greenleach Lane, Worsley, Manchester, M28 2TY",6 bedroom detached house for sale,nan
rightmove_34,M25 0DN,"£925,000 ","Sheepfoot Lane, Prestwich, Manchester",4 bedroom detached house for sale,nan
rightmove_35,M25 0BL,"Guide Price £925,000","Sheepfoot Lane, Prestwich, Manchester",4 bedroom detached house for sale,nan
rightmove_36,M7 4GZ,"£950,000 ","Upper Park Road, Broughton Park, Greater Manchester",6 bedroom detached house for sale,nan
rightmove_37,M6 8QN,"Guide Price £925,000","Manor Road, Bramhall, Stockport, Greater Manchester",5 bedroom detached house for sale,nan
rightmove_38,M20 2NU,"Guide Price £927,000","Old Lansdowne Road, West Didsbury, Manchester, M20 ",5 bedroom detached house for sale,3347
rightmove_39,M21 9JH,"£930,000 ","Royal Canal Works, Edge Lane, Manchester",Land for sale,18940
rightmove_40,M13 0YL,"£950,000 ","286-288 Dickenson Road, Rusholme, Manchester, M13 0YL",Commercial Property for sale,1470
rightmove_41,M21 9JF,"£900,000 ","Edge Lane, Manchester, Greater Manchester",Detached house for sale,14724
rightmove_42,M1 6DE,"£925,000 ","Princess Street, Barracks House, Hulme M15 4Ha, Manchester",17 bedroom detached house for sale,708
rightmove_43,M28 2TL,"£920,000 ","Broadoak Road, Worsley, Manchester, M28 2TL",4 bedroom detached house for sale,nan
rightmove_44,M28 2SQ,"£899,950 ","Hazelhurst Road, Worsley, Manchester",5 bedroom detached house for sale,nan
rightmove_45,M1 5QA,POA,"Oxford Road,
Manchester,
M1",Office for sale,209
rightmove_46,M18 7LP,£675 pcm,"Brighton Range, Gorton, Manchester, Greater Manchester",3 bedroom terraced house to rent,2497
rightmove_47,M50 2UD,£700 pcm,"Hudson Court, Broadway, Salford Quays, Salford, Greater Manchester",1 bedroom apartment to rent,nan
rightmove_48,M50 2UE,£650 pcm,"Lexington Court, Broadway, Salford Quays, Salford, Greater Manchester",1 bedroom apartment to rent,nan
rightmove_49,M2 4WU,POA,"King Street, Manchester, M2",Serviced Office to rent,9783
rightmove_50,M40 8BG,£575 pcm,"Tadcaster Drive, Monsall, Manchester, Greater Manchester",3 bedroom semi-detached house to rent,882
rightmove_51,M24 6DD,POA,"Union Street, Central Manchester, Manchester, M12",Serviced Office to rent,nan
rightmove_52,M2 4LQ,POA,"King Street, Central Manchester, Manchester, M2",Serviced Office to rent,9783
rightmove_53,M4 4TG,£850 pcm,"Ludgate Hill, Manchester, Greater Manchester, M4",2 bedroom apartment to rent,12320
rightmove_54,M1 1EA,POA,"Lever Street, Manchester, M1",Serviced Office to rent,708
rightmove_55,M25 3HH,£575 pcm,"Herbert Street, Droylsden, Manchester",2 bedroom mews house to rent,nan
rightmove_56,M15 6AP,£775 pcm,"Trinity Court, Higher Cambridge Street, Manchester, M15 6AR",2 bedroom flat to rent,8522
rightmove_57,M4 4DS,£925 pcm,"Dyche Street, Manchester, Greater Manchester, M4 4BU",2 bedroom flat to rent,12320
rightmove_58,M5 3EQ,POA,"Exchange Quay, Salford, Manchester, M5",Serviced Office to rent,nan
rightmove_59,M20 6FJ,£595 pcm,"151a Fog Lane, Manchester",1 bedroom house to rent,7628
rightmove_60,M3 7NE,"£1,150 pcm","Delta Point, 1 Greengate, Manchester City Centre, Manchester, Greater Manchester",3 bedroom apartment to rent,nan
rightmove_61,M5 3FP,£625 pcm,"Xq7, Taylorson Street South, Salford Quays, Salford, Greater Manchester",1 bedroom apartment to rent,nan
rightmove_62,M7 1AA,£600 pcm,"2 Oriel Gardens, Manchester, M7 ",1 bedroom apartment to rent,nan
rightmove_63,M22 8UA,£495 pcm,"Longhope Road, Manchester, M22",2 bedroom flat to rent,4209
rightmove_64,M4 4BW,£900 pcm,"5 Ludgate Hill, Manchester",2 bedroom apartment to rent,12320
rightmove_65,M30 9BS,£695 pcm,"Winchester Road, Manchester",3 bedroom semi-detached house to rent,nan
rightmove_66,M13 0JR,£575 pcm,"Hathersage Road,Rusholme,Manchester,M13",1 bedroom apartment to rent,2823
rightmove_67,M20 4XQ,£850 pcm,"Henwood Road, Withington, Manchester, M20 ",2 bedroom terraced house to rent,3997
rightmove_68,M14 6WN,£505 pcm,"   Ladybarn Lane, Fallowfield, Manchester, M14",1 bedroom flat to rent,952
rightmove_69,M19 3DQ,£550 pcm,"Brook Avenue, Manchester, Greater Manchester, M19",2 bedroom terraced house to rent,7936
rightmove_70,M13 0BB,"£1,000 pcm","Upper West Grove,Manchester,M13",3 bedroom terraced house to rent,3973
rightmove_71,M14 6DD,"£1,700 pcm","Mornington Crescent,Fallowfield,Manchester,M14",4 bedroom semi-detached house to rent,3752
rightmove_72,M25 9WS,£450 pcm,"George Street, Denton, Manchester, M34",2 bedroom property to rent,nan
rightmove_73,M21 0AT,£410 pcm,"Keppel Road, Chorlton-cum-Hardy, Manchester, Greater Manchester, M21",1 bedroom house share to rent,10595
rightmove_74,M14 5LY,£825 pcm,"Hadfield Close,Rusholme,Manchester,M14",2 bedroom apartment to rent,908
rightmove_75,M1 2HG,"£1,200 pcm","70 Dale Street,Manchester,M1",2 bedroom apartment to rent,2892
rightmove_76,M13 9ER,"£1,500 pcm","Aspull Walk,Manchester,M13",4 bedroom house to rent,12632
rightmove_77,M1 3NF,"£1,650 pcm","42-44 Sackville Street, Manchester, Manchester",1 bedroom apartment to rent,708
rightmove_78,M3 5JZ,£800 pcm,"Chapel Street,Manchester,M3",2 bedroom apartment to rent,nan
rightmove_79,M5 3FN,£595 pcm,"Taylorson Street South, Salford, Manchester",1 bedroom apartment to rent,nan
rightmove_80,M14 5AP,"£1,400 pcm","Wilmslow Road,Rusholme,Manchester,M14",4 bedroom apartment to rent,1455
rightmove_81,M30 7NA,£350 pcm,"Liverpool Road, Eccles, Manchester, M30",1 bedroom flat to rent,nan
rightmove_82,M16 0BH,£550 pcm,"Upper Chorlton Road, Manchester, Chorlton, M16",4 bedroom flat share to rent,11209
rightmove_83,M16 7RQ,£575 pcm,"74 Meadow Court Hackness Road,Chorlton Cum Hardy,Manchester,M21 9HH",1 bedroom apartment to rent,4203
rightmove_84,M20 4ZD,£450 pcm,"Central Road, Withington, Manchester, M20",1 bedroom flat to rent,11303
rightmove_85,M16 0BQ,£900 pcm,"Cromwell Avenue, Whalley Range, Manchester",3 bedroom terraced house to rent,11209
rightmove_86,M22 1UG,£700 pcm,"Cotefield Road, Wythenshawe, Manchester, Greater Manchester, M22",2 bedroom detached house to rent,10211
rightmove_87,M14 5QL,£440 pcm,"Daisy Bank Road, Victoria Park, Manchester, M14",Studio flat to rent,5904
rightmove_88,M30 9ES,£575 pcm,"Clarendon Road, Manchester",2 bedroom flat to rent,nan
rightmove_89,M16 7QR,£795 pcm,"Norton Street, Old Trafford, Manchester",3 bedroom terraced house to rent,nan
rightmove_90,M32 0GB,£850 pcm,"Avondale Crescent, Urmston, Manchester",3 bedroom semi-detached house to rent,nan
rightmove_91,M14 7JJ,£850 pcm,"Broadfield Road, Moss Side, Manchester",4 bedroom terraced house to rent,1969
rightmove_92,M1 6LT,£800 pcm,"Bombay House, Whitworth Street, Manchester, Greater Manchester, M1",1 bedroom apartment to rent,2461
rightmove_93,M3 2BW,£995 pcm,"Deansgate, Manchester, Greater Manchester, M3",2 bedroom apartment to rent,9783
rightmove_94,M14 4HL,£780 pcm,"Parkfield Avenue, Manchester",3 bedroom terraced house to rent,634
rightmove_95,M14 4FZ,£780 pcm,"Parkfield Avenue, Manchester Rusholme",3 bedroom house to rent,5085
rightmove_96,M13 0YG,£750 pcm,"Greville Street, Manchester, Greater Manchester, M13",3 bedroom terraced house to rent,1465
rightmove_97,M20 4ZE,£395 pcm,"Goulden Road, Didsbury, Manchester, M20 4ZF",Studio flat to rent,11303
rightmove_98,M16 7RQ,"Offers in Region of £3,200,000","Jacksons Moss, 149-151 Upper Chorlton Road, Upper Chorlton Road, Manchester",Studio flat for sale,4203
rightmove_99,M20 2UD,"Guide Price £1,250,000","Palatine Road, Didsbury, Manchester",7 bedroom detached house for sale,7499
rightmove_100,M22 4ET,£725 pcm,"Palatine Road, Manchester, M20",2 bedroom flat to rent,6686
rightmove_101,M45 7XQ,"Offers in Excess of £999,950","Ringley Chase, Whitefield, Manchester",5 bedroom detached house for sale,nan
rightmove_102,M25 9PF,"£900,000 ","Prestwich Park Road South, Manchester",5 bedroom semi-detached house for sale,nan
rightmove_103,M1 7AG,POA,"Princess Street, Central Manchester, Manchester, M1",Serviced Office to rent,708
rightmove_104,M25 1ES,£695 pcm,"Grosvenor Street, Stretford, Manchester",3 bedroom terraced house to rent,nan
rightmove_105,M1 4LF,£895 pcm,"Tuscany House, 19 Dickinson Street, Manchester",2 bedroom flat to rent,708
rightmove_106,M20 6TD,£650 pcm,"38 Atwood Road, Didsbury, Manchester, M20 6TD",Studio flat to rent,8015
rightmove_107,M20 6RX,£900 pcm,"Ventnor Road, Didsbury, Manchester, M20 6RX",2 bedroom terraced house to rent,13551
rightmove_108,M1 6NG,£995 pcm,"Princess Street, City Centre, Manchester",2 bedroom apartment to rent,209
rightmove_109,M20 2UA,"Offers in Region of £895,000","Holme Road, Didsbury, Manchester, Greater Manchester",4 bedroom detached house for sale,7499
rightmove_110,M2 4NH,"£2,200 pcm","8 King Street, Deansgate, Manchester, M2 ",2 bedroom apartment to rent,9783
rightmove_111,M16 9AE,"£1,200 pcm","East Union Street, Manchester, Greater Manchester, M16",3 bedroom terraced house to rent,nan
rightmove_112,M2 2JG,POA,"Brown Street, Manchester, M2",Serviced Office to rent,9783
rightmove_113,M13 0FE,£575 pcm,"Hathersage Road,Rusholme,Manchester,M13",1 bedroom apartment to rent,3973
rightmove_114,M13 0HY,£575 pcm,"Hathersage Road,Rusholme,Manchester,M13",1 bedroom apartment to rent,2823
rightmove_115,M1 3LZ,£800 pcm,"Velvet House, Sackville Street, Manchester, Greater Manchester, M1",1 bedroom apartment to rent,708
rightmove_116,M1 3NJ,£935 pcm,"Sackville Place, Bombay Street, Manchester, Greater Manchester, M1",2 bedroom apartment to rent,209
rightmove_117,M35 9BS,£495 pcm,"Wrigley Head,  Failsworth - EPC - D,  Manchester,  M35",2 bedroom terraced house to rent,nan
rightmove_118,M1 3GW,£775 pcm,"55/57 Whitworth Street, Manchester, Greater Manchester, M1",1 bedroom apartment to rent,2892
zoopla_0,M4 4BR,229950,"Manchester City Centre Apartments, Angel Street, Manchester M4",2,753
zoopla_1,M60 0AG,200000,"Manchester City Centre Apartments, Angel Street, Manchester M4",1,753
zoopla_2,M4 5BA,139995,"Manchester Off Plan Apartments, Redhill Street, Manchester M4",1,7263
zoopla_3,M4 5BB,149995,"Manchester Off Plan Apartments, Redhill Street, Manchester M4",1,1245
zoopla_4,M4 5BF,129995,"Manchester Off Plan Apartments, Redhill Street, Manchester M4",1,1245
zoopla_5,M4 4BC,170000,"Manchester City Centre Apartments, Angel Street, Manchester M4",1,nan
zoopla_6,M4 5BS,180000,"Pickford Street, Manchester M4",2,1245
zoopla_7,M15 4NP,202500,"Olympia Trading Estate, Great Jackson Street, Manchester M15",2,796
zoopla_8,M15 5JP,"125,000







                Offers over","Hulme High Street, Hulme, Manchester M15",2,3277
zoopla_9,M4 4BI,210000,"The Linx, 25 Simpson Street, Manchester M4",2,nan
zoopla_10,M4 7JA,180000,"Ovale, 12 Pollard Street, Manchester M4",2,3998
zoopla_11,M1 3GY,"140,000







                Offers over","Stonebridge House, Cobourg Street, Manchester M1",1,2892
zoopla_12,M1 6DE,"230,000







                Guide price","Asia House, Manchester, Greater Manchester M1",2,708
zoopla_13,M15 4TL,190000,"The Rhine, 32 City Road East, Manchester, Greater Manchester M15",2,3182
zoopla_14,M1 5WW,"229,950  (365/sq. ft) 







                Guide price","Whitworth Street West, Manchester M1",2,2461
zoopla_15,M15 4HZ,250000,"Manchester City Centre Apartments, Angel Street, Manchester M4",1,1259
zoopla_16,M4 5BC,119995,"Manchester Off Plan Apartments, Redhill Street, Manchester M4",1,nan
zoopla_17,M4 5BE,150000,"Manchester Off Plan Apartments, Redhill Street, Manchester M4",2,1245
zoopla_18,M4 4BA,240000,"Manchester City Centre Apartments, Angel Street, Manchester M4",2,753
zoopla_19,M4 4BB,169950,"Manchester City Centre Apartments, Angel Street, Manchester M4",1,753
cotswoldlettings_0,OX7 4NN,"£1,275",Jubilee Cottages,2,29621
cotswoldlettings_1,OX7 5HB,£825,Alfred Terrace,3,24997
cotswoldlettings_2,OX7 6BP,"£1,895",Church Street,4,31210
cotswoldlettings_3,GL56 0XU,"£1,395",Fosseway,5,nan
cotswoldlettings_4,OX7 5BL,£625,Albion Street,1,23731
cotswoldlettings_5,OX7 5EE,£575,Burford Road,1,24909
cotswoldlettings_6,OX7 5NT,£800,Church Street,2,24909
cotswoldlettings_7,OX7 5TN,£550,Dunthrop Road,1,23231
cotswoldlettings_8,cotswoldlettings_null_0,£750,Finsbury Place,2,nan
cotswoldlettings_9,OX7 5PR,£950,Main Street,3,23231
cotswoldlettings_10,OX7 5NR,£600,Over Norton Road,1,24909
cotswoldlettings_11,CV36 4DA,£750,Telegraph Street,2,nan
cotswoldlettings_12,cotswoldlettings_null_1,£750,The Hollies,2,nan
cotswoldlettings_13,GL54 1BP,£725,Union Street,2,nan
cotswoldlettings_14,OX7 5HB,£825,Alfred Terrace,3,24997
cotswoldlettings_15,OX7 4NN,"£1,275",Jubilee Cottages,2,29621
cotswoldlettings_16,OX7 4LB,£895,Litchfield Close,3,29621
cotswoldlettings_17,OX7 5UW,£795,Norton Park,2,24909
cotswoldlettings_18,OX7 5PX,£875,Over Norton Park,cotswoldlettings_null_31,23231
cotswoldlettings_19,GL56 9NB,"£1,295",Beceshore Close,4,nan
cotswoldlettings_20,OX7 5DZ,"£1,100",Burford Road,4,23731
cotswoldlettings_21,OX7 4NN,"£1,275",Jubilee Cottages,2,29621
cotswoldlettings_22,OX7 5PR,"£1,200",Main Street,3,23231
cotswoldlettings_23,OX7 5PT,"£1,775",The Green,4,23231
cotswoldlettings_24,GL56 9NB,"£1,295",Beceshore Close,4,nan
cotswoldlettings_25,OX7 6BP,"£1,895",Church Street,4,31210
cotswoldlettings_26,GL56 0XU,"£1,395",Fosseway,5,nan
cotswoldlettings_27,OX7 5PX,"£1,995",Over Norton Park,4,23231
jpknight_0,OX10 0LR,"£650,000",Wantage Road,0,25710
jpknight_1,OX10 9LB,"£850,000",Wallingford Road,17,18506
jpknight_2,OX11 9BG,"£950,000",Sires Hill,1934,22228
jpknight_3,OX11 9DD,"£785,000",Baker Street,0,30917
jpknight_4,OX11 9EG,"£1,295,000",Thorpe Street,1920,30917
jpknight_5,OX11 9EG,"£680,000",Thorpe Street,5,30917
jpknight_6,RG7 6TE,"£669,950",The Slade,1824,nan
jpknight_7,RG8 8LX,"£650,000",The Triangle,4,nan
jpknight_8,RG8 8LY,"£975,000",Blandys Lane,-1,nan
jpknight_9,RG8 8LY,"£875,000",Blandys Lane,-1,nan
jpknight_10,OX10 6HQ,"£750,000",The Street,jpknight_null_0,32065
jpknight_11,OX10 7EU,"£699,950",Wallingford Road,jpknight_null_1,28408
jpknight_12,OX11 9BA,"£775,000",Wallingford Road,jpknight_null_2,30917
jpknight_13,OX11 9BG,"£899,950",Sires Hill,jpknight_null_3,22228
jpknight_14,OX11 9DD,"£785,000",Baker Street,jpknight_null_4,30917
jpknight_15,OX11 9EG,"£680,000",Thorpe Street,jpknight_null_5,30917
jpknight_16,OX11 9EG,"£1,295,000",Thorpe Street,jpknight_null_6,30917
jpknight_17,RG8 8LY,"£975,000",Blandys Lane,jpknight_null_7,nan
jpknight_18,RG8 8LY,"£875,000",Blandys Lane,jpknight_null_8,nan
jpknight_19,RG8 8NU,"£1,695,000",Bethesda Street,jpknight_null_9,nan
jpknight_20,OX10 0LR,"£650,000",Wantage Road,jpknight_null_10,25710
jpknight_21,OX10 0RL,"£675,000",Monks Mead,jpknight_null_11,32319
jpknight_22,OX10 9GH,"£550,000",Hanover Court,jpknight_null_12,27599
jpknight_23,OX10 9HF,"£539,950",Caps Lane,jpknight_null_13,18506
jpknight_24,OX10 9HR,"£580,000",The Street,jpknight_null_14,18506
jpknight_25,OX10 9NR,"£539,950",Pound Lane,jpknight_null_15,18506
jpknight_26,OX10 9PP,"£565,000",Church Road,jpknight_null_16,17932
jpknight_27,OX11 9AN,"£599,950",Anchor Lane,jpknight_null_17,30917
jpknight_28,RG7 6TE,"£669,950",The Slade,jpknight_null_18,nan
jpknight_29,RG8 8LX,"£599,000",The Triangle,jpknight_null_19,nan
jpknight_30,OX10 6RS,"£485,000",Paddock Close,3,31506
jpknight_31,OX10 7HR,"£499,950",Queen Street,-1,28408
jpknight_32,OX10 7PG,"£475,000",Mount Farm Cottage,4,20506
jpknight_33,OX10 8HN,"£445,000",Barncroft,4,22519
jpknight_34,OX10 9HF,"£625,000",Caps Lane,1,18506
jpknight_35,OX10 9NT,"£499,950",Ilges Lane,15,18506
jpknight_36,OX10 9PP,"£565,000",Church Road,4,17932
jpknight_37,OX11 9AN,"£599,950",Anchor Lane,0,30917
jpknight_38,OX11 9DD,"£449,950",Baker Street,4,30917
jpknight_39,OX11 9EL,"£500,000",Fullers Road,3,30917
jpknight_40,OX10 6RS,"£459,950",Paddock Close,jpknight_null_20,31506
jpknight_41,OX10 6RS,"£425,000",Paddock Close,jpknight_null_21,31506
jpknight_42,OX10 7PG,"£449,950",Mount Farm Cottage,jpknight_null_22,20506
jpknight_43,OX10 8HN,"£445,000",Barncroft,jpknight_null_23,22519
jpknight_44,OX10 9GZ,"£415,000",Ferry Lane,jpknight_null_24,18506
jpknight_45,OX10 9NT,"£499,950",Ilges Lane,jpknight_null_25,18506
jpknight_46,OX10 9QX,"£415,000",Queens Road,jpknight_null_26,17932
jpknight_47,OX11 9DD,"£449,950",Baker Street,jpknight_null_27,30917
jpknight_48,OX11 9EL,"£500,000",Fullers Road,jpknight_null_28,30917
jpknight_49,OX44 7XR,"£475,000",Brookhampton Close,jpknight_null_29,22453
jpknight_50,OX10 0LG,"£430,000",Nelson Close,4,25710
jpknight_51,OX10 0NY,"£370,000",Radnor Road,3,25710
jpknight_52,OX10 0QY,"£361,000",Kings Orchard,4,32319
jpknight_53,OX10 6NG,"£375,000",Sands Way,4,31506
jpknight_54,OX10 6RS,"£425,000",Paddock Close,3,31506
jpknight_55,OX10 8FE,"£362,500",Millington Road,4,22519
jpknight_56,OX10 9BX,"£395,000",Barley Close,4,27599
jpknight_57,OX10 9GY,"£365,000",Schuster Close,4,18506
jpknight_58,OX10 9LL,"£400,000",Papist Way,5,18506
jpknight_59,OX10 9QN,"£369,950",Charles Road,3,18506
jpknight_60,OX10 6LY,"£329,950",Honey Cottage,jpknight_null_30,14466
jpknight_61,OX10 6NG,"£365,000",Sands Way,jpknight_null_31,31506
jpknight_62,OX10 8DQ,"£324,950",Robert Sparrow Gardens,jpknight_null_32,28771
jpknight_63,OX10 8FE,"£362,500",Millington Road,jpknight_null_33,22519
jpknight_64,OX10 8HP,"£379,950",St. Georges Road,jpknight_null_34,19044
jpknight_65,OX10 8LA,"£335,000",Rowland Close,jpknight_null_35,19044
jpknight_66,OX10 9BA,"£410,000",Trenchard Close,jpknight_null_36,27599
jpknight_67,OX10 9GY,"£365,000",Schuster Close,jpknight_null_37,18506
jpknight_68,OX10 9LL,"£400,000",Papist Way,jpknight_null_38,18506
jpknight_69,OX12 8RU,"£325,000",Ginge Road Cottages,jpknight_null_39,31069
jpknight_70,OX10 0FE,"£319,950",Regency Close,3,8053
jpknight_71,OX10 8AB,"£321,000",Sinodun Road,160,22519
jpknight_72,OX10 8BX,"£340,000",Carmel Terrace,-1,28771
jpknight_73,OX10 8DQ,"£324,950",Robert Sparrow Gardens,3,28771
jpknight_74,OX10 8EP,"£319,950",Newnham Green,2,28771
jpknight_75,OX10 8LA,"£335,000",Rowland Close,3,19044
jpknight_76,OX10 9HZ,"£310,000",Willow Court Lane,10,18506
jpknight_77,OX10 9NR,"£315,000",Pound Lane,4,18506
jpknight_78,OX10 9QL,"£319,950",Papist Way,1930,18506
jpknight_79,OX44 7RF,"£350,000",Chapel Lane,5,26647
jpknight_80,OX10 0FE,"£319,950",Regency Close,jpknight_null_40,8053
jpknight_81,OX10 0HN,"£295,000",Croft Road,jpknight_null_41,8053
jpknight_82,OX10 0SU,"£295,000",Meriden Court,jpknight_null_42,8053
jpknight_83,OX10 8AB,"£321,000",Sinodun Road,jpknight_null_43,22519
jpknight_84,OX10 8EP,"£319,950",Newnham Green,jpknight_null_44,28771
jpknight_85,OX10 8HT,"£300,000",St. Nicholas Road,jpknight_null_45,22519
jpknight_86,OX10 9HZ,"£300,000",Willow Court Lane,jpknight_null_46,18506
jpknight_87,OX10 9NR,"£315,000",Pound Lane,jpknight_null_47,18506
jpknight_88,OX10 9QL,"£319,950",Papist Way,jpknight_null_48,18506
jpknight_89,OX10 9QY,"£289,950",College Close,jpknight_null_49,17932
jpknight_90,OX10 0RZ,"£300,000",Grove Cottages,12,32319
jpknight_91,OX10 0SU,"£295,000",Meriden Court,3,8053
jpknight_92,OX10 0SU,"£295,000",Meriden Court,3,8053
jpknight_93,OX10 6ST,"£285,000",Monarchs Court,3,14466
jpknight_94,OX10 8BG,"£285,000",Crowmarsh Hill,3,28771
jpknight_95,OX10 8EX,"£279,950",Thames Mead,3,28771
jpknight_96,OX10 9BD,"£289,950",Wormald Road,3,27599
jpknight_97,OX10 9GX,"£295,000",Boshers Close,3,18506
jpknight_98,OX10 9HL,"£285,000",Reading Road,3,18506
jpknight_99,OX10 9QZ,"£294,500",Kennedy Crescent,3,17932
jpknight_100,OX10 0DT,"£279,950",Kinecroft,jpknight_null_50,8053
jpknight_101,OX10 0TE,"£277,500",Charter Way,jpknight_null_51,8053
jpknight_102,OX10 6ST,"£279,950",Monarchs Court,jpknight_null_52,14466
jpknight_103,OX10 8BG,"£275,000",Crowmarsh Hill,jpknight_null_53,28771
jpknight_104,OX10 8EA,"£285,000",The Street,jpknight_null_54,28771
jpknight_105,OX10 8JJ,"£275,000",Blackstone Road,jpknight_null_55,19044
jpknight_106,OX10 9LP,"£279,950",West End,jpknight_null_56,17932
jpknight_107,OX10 9NG,"£280,000",Crescent Way,jpknight_null_57,17932
jpknight_108,OX10 9PD,"£289,950",Slade Road,jpknight_null_58,17932
jpknight_109,OX10 9QT,"£282,000",Larkfield,jpknight_null_59,17932
jpknight_110,OX10 0HQ,"£265,000",Springdale,2,8053
jpknight_111,OX10 0SU,"£249,950",Meriden Court,2,8053
jpknight_112,OX10 0SU,"£249,950",Meriden Court,4,8053
jpknight_113,OX10 0TE,"£277,500",Charter Way,-1,8053
jpknight_114,OX10 6LY,"£249,000",Littleworth Road,2,14466
jpknight_115,OX10 6ST,"£279,950",Monarchs Court,-1,14466
jpknight_116,OX10 9AW,"£254,950",St. Johns Road,2,27599
jpknight_117,OX10 9AW,"£254,950",St. Johns Road,2,27599
jpknight_118,OX10 9NL,"£254,950",Honey Lane,19,17932
jpknight_119,OX10 9PE,"£267,500",Cross Road,2,17932
jpknight_120,OX10 0SU,"£249,950",Meriden Court,jpknight_null_60,8053
jpknight_121,OX10 0XE,"£265,000",St. Rualds Close,jpknight_null_61,8053
jpknight_122,OX10 6LY,"£249,000",Littleworth Road,jpknight_null_62,14466
jpknight_123,OX10 9AW,"£254,950",St. Johns Road,jpknight_null_63,27599
jpknight_124,OX10 9AW,"£254,950",St. Johns Road,jpknight_null_64,27599
jpknight_125,OX10 9LB,"£250,000",Wallingford Road,jpknight_null_65,18506
jpknight_126,OX10 9NL,"£254,950",Honey Lane,jpknight_null_66,17932
jpknight_127,OX10 9PE,"£267,500",Cross Road,jpknight_null_67,17932
jpknight_128,OX11 9AE,"£249,950",Clements Green,jpknight_null_68,30917
jpknight_129,RG8 9NB,"£247,950",Streatley Hill House,jpknight_null_69,nan
jpknight_130,OX10 0BW,"£180,000",High Street,-1,8053
jpknight_131,OX10 0DX,"£220,000",Church Lane,2,8053
jpknight_132,OX10 0HN,"£184,950",Croft Road,-1,8053
jpknight_133,OX10 0LQ,"£221,500",McMullan Close,2,22519
jpknight_134,OX10 6NN,"£247,500",Green Close,2,31506
jpknight_135,OX10 6NX,"£227,500",White Hart Close,2,14466
jpknight_136,OX10 6NX,"£237,000",White Hart Close,-1,14466
jpknight_137,OX10 9AW,"£200,000",St. Johns Road,0,27599
jpknight_138,OX10 9DR,"£235,000",Chiltern Court,-1,27599
jpknight_139,OX11 9AE,"£245,000",Clements Green,2,30917
jpknight_140,OX10 0DX,"£220,000",Church Lane,jpknight_null_70,8053
jpknight_141,OX10 0LQ,"£221,500",McMullan Close,jpknight_null_71,22519
jpknight_142,OX10 6LU,"£175,000",Chapel Lane,jpknight_null_72,14466
jpknight_143,OX10 6NX,"£230,000",White Hart Close,jpknight_null_73,14466
jpknight_144,OX10 6NX,"£227,500",White Hart Close,jpknight_null_74,14466
jpknight_145,OX10 8AJ,"£229,950",Wilding Road,jpknight_null_75,19044
jpknight_146,OX10 8JE,"£215,000",St. Georges Road,jpknight_null_76,19044
jpknight_147,OX10 9AW,"£200,000",St. Johns Road,jpknight_null_77,27599
jpknight_148,OX10 9DR,"£235,000",Chiltern Court,jpknight_null_78,27599
jpknight_149,OX10 9LU,"£195,000",Waterloo Close,jpknight_null_79,18506
jpknight_150,OX10 6LU,"£175,000",Chapel Lane,1,14466
jpknight_151,OX10 0HN,"£175,000",Croft Road,jpknight_null_80,8053
oxlets_0,OX28 6FR,£785.00,oxlets_null_0,2,19066
oxlets_1,OX18 1TQ,£795.00,oxlets_null_1,2 bed house to rent in Carterton,31541
oxlets_2,OX28 5JQ,£825.00,Burwell Meadow,2,23556
oxlets_3,OX28 6GA,£675.00,Corn Street,1,7389
oxlets_4,OX28 4DB,£850.00,oxlets_null_2,2,19066
oxlets_5,OX18 1TF,£645.00,Heather Close,1 bedroom house to rent in Carterton,31541
oxlets_6,OX28 3ST,£825.00,Manor Road,2,32029
oxlets_7,OX28 1DD,£625.00,oxlets_null_3,1,31737
oxlets_8,OX18 1TG,£595.00,Bracken Close,1,31541
oxlets_9,OX18 3NR,£1495.00,Burford Road,4 bed house to rent,29216
oxlets_10,OX18 3NR,£1495.00,oxlets_null_4,4,29216
oxlets_11,OX5 1QW,£995.00,Great Close Road,3 bed semi to rent in Yarnton,26650
oxlets_12,OX5 1QW,£995.00,oxlets_null_5,3,26650
oxlets_13,OX28 1EH,£840.00,oxlets_null_6,2,31737
oxlets_14,OX28 3ST,£825.00,Manor Road,2 bed house to rent in Witney,32029
oxlets_15,OX28 2EQ,£795.00,oxlets_null_7,2,19801
oxlets_16,OX28 6DE,£895.00,oxlets_null_8,2 double bedroom apartment to rent,19066
oxlets_17,OX28 6DE,£895.00,oxlets_null_9,2,19066
oxlets_18,OX7 6AG,£950.00,oxlets_null_10,2,31210
oxlets_19,OX28 3SY,£725.00,Blakes Avenue,2,18904
oxlets_20,OX18 1TG,£595.00,oxlets_null_11,1 bed house to rent in Carterton,31541
oxlets_21,OX28 1EG,£825.00,Harvest Way,2 bed house to rent in Witney,31901
oxlets_22,OX28 1EG,£825.00,Harvest Way,2,31901
oxlets_23,OX28 4TQ,£695.00,Lakeside,2,20974
oxlets_24,OX28 1EH,£840.00,Lavender View,2 bed house to rent in Witney,31737
oxlets_25,OX28 5FX,£895.00,Painswick Close,3 bed detached house in Witney,30253
oxlets_26,OX28 5FX,£895.00,Painswick Close,3,30253
oxlets_27,OX18 3GH,£675.00,oxlets_null_12,2,26082
oxlets_28,OX28 3SW,£1350.00,oxlets_null_13,4 bed detached house to rent in Witney,32029
oxlets_29,OX28 4TQ,£695.00,oxlets_null_14,2 bed apartment to rent in Witney,20974
